order_id;priority;quantity;unit_price;sales;shipping_cost;discount;profit;date;ship_date;customer_name;city;zip_code;state;region
44647;Low;24;12.28;302.91;6.13;0.05;-36.76;2015-01-24;2015-01-28;Ross DeVincentis;Hagerstown;21740;Maryland;East
46243;Low;1;2.88;3.63;0.7;0.03;-1.56;2015-01-24;2015-01-29;Maria Bertelson;Hazelwood;63042;MO;Central
46243;Low;31;5.84;172.99;1.0;0.05;61.51;2015-01-24;2015-01-31;Maria Bertelson;Hazelwood;63042;MO;Central
54177;Critical;12;42.8;480.73;2.99;0.1;148.1975;2015-01-25;2015-01-25;Maria Bertelson;Independence;64055;MO;Central
26759;Not Specified;30;7.84;251.11;4.71;0.03;10.0385;2015-01-25;2015-01-27;Bobby Odegard;Omaha;68104;Nebraska;Central
54177;Critical;25;6.48;159.0;7.37;0.1;-98.15;2015-01-25;2015-01-27;Maria Bertelson;Independence;64055;MO;Central
28129;Medium;5;19.98;107.41;5.86;0.05;0.19;2015-01-26;2015-01-27;Nora Paige;Atascadero;93422;California;West
48003;Medium;12;6.48;88.06;9.68;0.04;-69.05;2015-01-26;2015-01-28;Darren Budd;Beaumont;77705;Texas;Central
48003;Medium;30;5.98;183.33;4.38;0.05;-106.54;2015-01-26;2015-01-28;Darren Budd;Beaumont;77705;Texas;Central
32966;Low;43;1.6;74.17;1.29;0.01;-13.4;2015-01-26;2015-01-30;Steven Cartwright;Sarasota;34239;Florida;South
32966;Low;4;270.97;1035.2;28.06;0.08;-668.0643;2015-01-26;2015-02-02;Steven Cartwright;Sarasota;34239;Florida;South
36418;Not Specified;33;6.23;207.92;6.97;0.08;-124.844;2015-01-27;2015-01-28;Robert Marley;Newark;43055;Ohio;East
4804;High;13;33.98;463.83;1.99;0.0;103.26;2015-01-27;2015-01-28;Kean Thornton;Paradise;95969;California;West
45984;Medium;27;2.94;80.33;0.96;0.01;2.49;2015-01-27;2015-01-29;Janet Martin;Auburn;4210;Maine;East
31170;Medium;32;10.13;320.57;1.99;0.09;27.95;2015-01-27;2015-01-29;Suzanne McNair;Shreveport;71109;Louisiana;South
41760;Low;21;315.98;6688.66;19.99;0.04;2648.0815;2015-01-27;2015-02-01;Erica Smith;Wenatchee;98801;Washington;West
41760;Low;40;95.99;3232.1335;8.99;0.05;696.951;2015-01-27;2015-02-01;Erica Smith;Wenatchee;98801;Washington;West
41760;Low;7;115.99;685.7205;2.5;0.08;-278.872;2015-01-27;2015-02-01;Erica Smith;Wenatchee;98801;Washington;West
41760;Low;22;9.98;247.45;12.52;0.0;-133.18;2015-01-27;2015-02-03;Erica Smith;Wenatchee;98801;Washington;West
8070;Medium;14;40.97;622.72;8.99;0.0;76.51;2015-01-28;2015-01-29;Rick Hansen;Douglasville;30135;Georgia;South
36484;Critical;41;65.99;2380.5695;3.9;0.01;740.475;2015-01-28;2015-01-29;Cari MacIntyre;Seguin;78155;Texas;Central
46852;Not Specified;44;4.89;220.07;4.93;0.01;-158.42;2015-01-28;2015-01-29;Sean Braxton;Homestead;33030;Florida;South
46852;Not Specified;46;34.98;1591.89;7.53;0.02;-117.31;2015-01-28;2015-01-30;Sean Braxton;Homestead;33030;Florida;South
3168;Low;14;5.28;80.6;3.96;0.04;-4.2;2015-01-29;2015-02-03;Jasper Cacioppo;Franklin Square;11010;New York;East
53795;High;40;6.48;264.6;6.22;0.1;-93.06;2015-01-30;2015-01-31;Sandra Flanagan;Garfield Heights;44125;Ohio;East
44167;Critical;23;142.86;3194.05;19.99;0.08;608.52;2015-01-30;2015-01-31;Jim Epp;Burke;22015;Virginia;South
20003;Medium;39;19.98;796.08;4.0;0.05;30.29;2015-01-30;2015-01-31;Shirley Schmidt;Minot;58701;North Dakota;Central
9253;Critical;36;46.94;1644.22;6.77;0.05;563.09;2015-01-30;2015-02-01;Daniel Lacy;Roosevelt;11575;New York;East
9925;Critical;17;5.28;86.47;2.99;0.07;-9.3495;2015-01-30;2015-02-01;Chad Sievert;Saint Paul;55106;Minnesota;Central
9925;Critical;31;21.38;684.5;8.99;0.02;-27.99;2015-01-30;2015-02-01;Chad Sievert;Saint Paul;55106;Minnesota;Central
20003;Medium;5;35.99;141.9755;0.99;0.09;-88.935;2015-01-30;2015-02-01;Shirley Schmidt;Scarsdale;10583;New York;East
53795;High;21;195.99;3356.735;4.2;0.05;370.332;2015-01-30;2015-02-01;Sandra Flanagan;Garfield Heights;44125;Ohio;East
9925;Critical;43;41.94;1751.68;2.99;0.1;771.8255;2015-01-30;2015-02-02;Chad Sievert;Saint Paul;55106;Minnesota;Central
57280;Medium;44;6.48;299.85;10.05;0.03;-260.8;2015-01-31;2015-02-01;Dennis Pardue;Durham;27707;North Carolina;South
41312;Not Specified;21;39.48;787.63;1.99;0.05;140.22;2015-01-31;2015-02-01;Jonathan Howell;Frisco;75034;Texas;Central
54020;Low;35;18.97;648.58;5.21;0.05;182.63;2015-01-31;2015-02-04;Jennifer Ferguson;Harrison;10528;New York;East
54020;Low;43;6.48;270.56;6.86;0.09;-140.48;2015-01-31;2015-02-05;Jennifer Ferguson;Harrison;10528;New York;East
20256;Low;24;20.89;512.83;11.52;0.01;-221.56;2015-01-31;2015-02-05;Roland Black;Lakeville;55044;Minnesota;Central
34470;Critical;31;100.98;2966.13;57.38;0.08;-1456.31;2015-02-01;2015-02-02;Vivek Sundaresam;Baltimore;21215;Maryland;East
6757;Medium;11;286.85;2503.008;61.76;0.1;-298.62;2015-02-01;2015-02-02;Brooke Gillingham;Portland;97206;Oregon;West
58113;High;48;7.68;362.71;6.16;0.07;-88.9525;2015-02-01;2015-02-03;Anemone Ratner;Corpus Christi;78415;Texas;Central
6757;Medium;27;34.76;869.78;8.22;0.1;43.36;2015-02-01;2015-02-03;Brooke Gillingham;Portland;97206;Oregon;West
58113;High;12;200.99;2077.1875;4.2;0.05;-38.071;2015-02-01;2015-02-03;Anemone Ratner;Corpus Christi;78415;Texas;Central
50148;Medium;9;1938.02;17965.45;13.99;0.0;3459.43;2015-02-01;2015-02-03;Roy Phan;Edmonds;98026;Washington;West
41345;Medium;36;1.88;66.41;0.79;0.04;0.37;2015-02-02;2015-02-02;Magdelene Morse;Haltom City;76117;Texas;Central
39813;Critical;48;6.48;314.34;6.6;0.03;-130.5;2015-02-02;2015-02-03;Tonja Turnell;Lynnwood;98037;Washington;West
22916;Medium;18;6.48;122.02;10.05;0.04;-115.0;2015-02-02;2015-02-03;Pete Takahito;Baldwin;15234;Pennsylvania;East
8832;Low;39;17.67;647.81;8.99;0.1;8.65;2015-02-02;2015-02-06;Giulietta Dortch;Menlo Park;94025;California;West
32513;Low;23;165.98;3982.21;19.99;0.03;1413.941;2015-02-02;2015-02-07;Andrew Allen;Fort Collins;80525;Colorado;West
32513;Low;40;1.6;66.55;1.29;0.01;-15.13;2015-02-02;2015-02-07;Andrew Allen;Fountain;80817;Colorado;West
7072;Critical;29;8.85;258.61;5.6;0.07;-15.962;2015-02-04;2015-02-04;Maureen Fritzler;Plum;15239;Pennsylvania;East
40100;Low;47;19.98;1001.17;5.77;0.0;333.18;2015-02-04;2015-02-08;Sandra Flanagan;Garfield Heights;44125;Ohio;East
34083;Not Specified;29;55.99;1415.148;5.0;0.02;-64.944;2015-02-05;2015-02-05;Barry Blumstein;Loveland;80538;Colorado;West
50567;Medium;22;70.98;1505.67;30.0;0.1;-436.23;2015-02-05;2015-02-06;Vivek Sundaresam;Bethesda;20814;Maryland;East
16548;Not Specified;22;3.28;75.19;3.97;0.06;-59.12;2015-02-05;2015-02-07;Darren Budd;Arlington;76017;Texas;Central
16548;Not Specified;40;71.37;3028.86;69.0;0.04;-2595.6502;2015-02-05;2015-02-07;David Flashing;South Boston;2127;MA;East
40098;Low;46;11.5;557.35;7.19;0.0;-9.1885;2015-02-05;2015-02-07;Dianna Vittorini;Sun City;85351;Arizona;West
40098;Low;50;9.68;490.87;2.03;0.0;190.93;2015-02-05;2015-02-09;Dianna Vittorini;Sun City;85351;Arizona;West
2755;Not Specified;30;24.95;736.3;2.99;0.03;259.0715;2015-02-06;2015-02-06;Jane Waco;Wooster;44691;Ohio;East
2755;Not Specified;50;6.48;346.06;5.86;0.0;-76.54;2015-02-06;2015-02-06;Jane Waco;Wooster;44691;Ohio;East
16866;Not Specified;43;65.99;2357.9085;3.99;0.06;538.488;2015-02-06;2015-02-07;Penelope Sewall;Miramar;33023;Florida;South
24448;High;46;236.97;11036.16;59.24;0.05;1187.8;2015-02-06;2015-02-08;Roy Skaria;Gainesville;32601;Florida;South
58978;Low;13;5.98;75.89;5.15;0.09;-31.01;2015-02-06;2015-02-13;Kristina Nunn;East Lansing;48823;Michigan;Central
11683;Not Specified;28;65.99;1650.411;5.99;0.03;335.079;2015-02-07;2015-02-07;Fred Chung;East Meadow;11554;New York;East
50822;Medium;6;276.2;1635.29;24.49;0.1;7.92;2015-02-07;2015-02-08;Carol Darley;Pueblo;81001;Colorado;West
50822;Medium;37;8.12;316.35;2.83;0.01;-52.18;2015-02-07;2015-02-08;Carol Darley;Pueblo;81001;Colorado;West
28390;High;44;20.28;809.77;6.68;0.1;83.48;2015-02-07;2015-02-09;Chad McGuire;Reisterstown;21136;Maryland;East
27909;Critical;1;54.96;62.26;10.75;0.09;-23.24;2015-02-07;2015-02-09;Monica Federle;Hanover Park;60103;Illinois;Central
8224;Not Specified;41;2.21;89.77;1.0;0.03;9.92;2015-02-07;2015-02-09;John Grady;Shaker Heights;44118;Ohio;East
34117;High;45;6.75;299.94;2.99;0.06;38.743;2015-02-07;2015-02-09;Tony Sayre;Olympia;98502;Washington;West
27909;Critical;47;1.26;58.53;0.7;0.07;-24.86;2015-02-07;2015-02-10;Monica Federle;Hanover Park;60103;Illinois;Central
23140;High;16;7.08;116.69;2.35;0.02;11.69;2015-02-08;2015-02-08;MaryBeth Skach;Mooresville;28115;North Carolina;South
37763;Not Specified;29;5.94;169.61;9.92;0.1;-211.0595;2015-02-08;2015-02-09;Alan Haines;Tonawanda;14150;New York;East
37763;Not Specified;24;65.99;1247.9275;2.5;0.1;186.417;2015-02-08;2015-02-09;Alan Haines;Tonawanda;14150;New York;East
28198;Medium;50;175.99;7703.9665;8.99;0.0;2446.497;2015-02-08;2015-02-09;Georgia Rosenberg;Alexandria;22304;Virginia;South
43906;High;50;73.98;3601.07;14.52;0.04;174.8;2015-02-08;2015-02-09;Valerie Dominguez;Ormond Beach;32174;Florida;South
23140;High;18;99.23;1713.8;8.99;0.05;1125.29;2015-02-08;2015-02-10;MaryBeth Skach;Mooresville;28115;North Carolina;South
27109;Critical;48;10.97;538.22;6.5;0.01;-154.66;2015-02-08;2015-02-10;Barry French;Tinley Park;60477;Illinois;Central
27557;Low;18;2.88;56.13;5.33;0.02;-58.47;2015-02-08;2015-02-13;Robert Marley;Middletown;45042;Ohio;East
29507;Low;14;280.98;3049.632;35.67;0.04;-679.044366;2015-02-09;2015-02-11;Sally Hughsby;North Royalton;44133;Ohio;East
11239;Critical;33;179.29;6170.02;29.21;0.03;-433.290143;2015-02-09;2015-02-11;Jay Kimmel;Fairborn;45324;Ohio;East
51111;Not Specified;1;65.99;61.098;5.92;0.02;-257.719;2015-02-09;2015-02-11;Eric Murdock;New Milford;6776;Connecticut;East
4162;Low;2;193.17;381.6;19.99;0.1;-319.02;2015-02-09;2015-02-13;Alyssa Tate;Longmeadow;1106;MA;East
29507;Low;41;35.99;1274.949;1.1;0.05;416.988;2015-02-09;2015-02-14;Sally Hughsby;North Royalton;44133;Ohio;East
33414;Not Specified;9;4.13;37.22;1.17;0.03;-2.76;2015-02-10;2015-02-10;Phillina Ober;Winchester;22601;Virginia;South
50784;High;20;32.98;638.72;5.5;0.04;-130.88;2015-02-10;2015-02-11;Chuck Magee;Frankfort;46041;Indiana;Central
35492;Medium;36;12.64;455.93;4.98;0.02;83.51;2015-02-10;2015-02-12;Janet Martin;Nashua;3060;New Hampshire;East
30599;Not Specified;23;4.76;105.93;0.88;0.05;33.47;2015-02-10;2015-02-12;Michael Kennedy;Rutland;5701;Vermont;East
10917;Critical;14;115.99;1281.358;5.99;0.09;-90.123;2015-02-10;2015-02-12;Alice McCarthy;Kearns;84118;Utah;West
8007;Low;5;205.99;820.5645;8.99;0.09;-800.25;2015-02-11;2015-02-11;Maya Herman;Red Wing;55066;Minnesota;Central
8007;Low;35;99.99;3332.06;19.99;0.09;412.63;2015-02-11;2015-02-11;Maya Herman;Rome;30161;Georgia;South
18500;Medium;44;58.14;2507.79;36.61;0.08;-779.81;2015-02-11;2015-02-12;Toby Swindell;Germantown;38138;Tennessee;South
54981;High;31;31.74;1024.31;12.62;0.03;174.7175;2015-02-11;2015-02-12;Bart Pistole;Randallstown;21133;Maryland;East
13157;Medium;2;20.99;38.93;4.81;0.07;-102.432;2015-02-11;2015-02-12;Deanra Eno;Riverside;92503;California;West
18500;Medium;30;32.98;1052.68;5.5;0.02;-19.27;2015-02-11;2015-02-12;Toby Swindell;Germantown;38138;Tennessee;South
17093;Not Specified;50;95.98;4550.06;58.2;0.1;-1335.32;2015-02-11;2015-02-13;Janet Martin;La Quinta;92253;California;West
18500;Medium;30;80.98;2536.31;35.0;0.01;-643.46;2015-02-11;2015-02-13;Toby Swindell;Germantown;38138;Tennessee;South
56514;Low;3;30.98;110.0;11.63;0.02;-24.426;2015-02-11;2015-02-18;Shirley Daniels;Rome;13440;New York;East
56514;Low;35;4.98;186.89;7.54;0.02;-153.2;2015-02-11;2015-02-18;Shirley Daniels;Rome;13440;New York;East
4199;Critical;43;14.2;639.71;5.3;0.01;102.53;2015-02-12;2015-02-13;Bruce Money;Orem;84057;Utah;West
38661;High;48;6.48;326.1;6.6;0.04;-118.74;2015-02-12;2015-02-13;Duane Noonan;Arvada;80004;Colorado;West
10593;High;27;15.98;435.27;8.99;0.05;-147.51;2015-02-12;2015-02-13;Sally Matthias;Mankato;56001;Minnesota;Central
10593;High;26;27.42;723.82;19.46;0.05;-40.98;2015-02-12;2015-02-14;Sally Matthias;Mankato;56001;Minnesota;Central
14272;Medium;32;80.98;2409.96;4.5;0.07;575.1;2015-02-12;2015-02-14;Vivian Mathis;Olney;20832;Maryland;East
38661;High;6;35.99;170.374;0.99;0.09;-67.133;2015-02-12;2015-02-15;Duane Noonan;Arvada;80004;Colorado;West
40772;Critical;15;7.89;128.27;2.82;0.0;22.85;2015-02-13;2015-02-14;Pauline Webber;Warner Robins;31088;Georgia;South
33184;Not Specified;32;11.7;402.49;5.63;0.0;41.7945;2015-02-13;2015-02-15;Dennis Pardue;Charlotte;28205;North Carolina;South
33184;Not Specified;1;1889.99;1754.29;19.99;0.09;-961.5035;2015-02-13;2015-02-15;Dennis Pardue;Charlotte;28205;North Carolina;South
34211;Not Specified;15;9.93;136.49;1.09;0.1;36.23;2015-02-13;2015-02-16;Alan Hwang;Rosenberg;77471;Texas;Central
1537;Not Specified;5;2.16;16.6;6.05;0.07;-20.2975;2015-02-14;2015-02-14;Grant Thornton;Hampton;3842;New Hampshire;East
1154;Critical;7;70.97;516.65;3.5;0.01;57.1;2015-02-14;2015-02-15;Thea Hendricks;Stamford;6903;Connecticut;East
54053;High;18;55.99;821.7885;5.0;0.06;-230.34;2015-02-14;2015-02-15;Alex Grayson;Bangor;4401;Maine;East
54053;High;34;200.99;5634.3525;8.08;0.03;1185.408;2015-02-14;2015-02-15;Alex Grayson;Perth Amboy;8861;New Jersey;East
1154;Critical;44;100.98;4462.23;26.22;0.04;440.72;2015-02-14;2015-02-16;Sylvia Foulston;Mount Prospect;60056;Illinois;Central
1154;Critical;11;71.37;663.784;69.0;0.25;-481.041;2015-02-14;2015-02-16;Sylvia Foulston;Mount Prospect;60056;Illinois;Central
43203;Not Specified;32;6.68;225.16;5.2;0.02;-33.69;2015-02-14;2015-02-16;Susan Vittorini;Melrose Park;60160;Illinois;Central
1154;Critical;23;4.91;115.1;0.5;0.02;53.13;2015-02-14;2015-02-16;Thea Hendricks;Derry;3038;New Hampshire;East
54371;Not Specified;28;3.78;115.02;0.71;0.0;46.3;2015-02-15;2015-02-15;Toby Knight;Sunrise;33322;Florida;South
38052;Low;13;40.98;542.6;1.99;0.03;118.4;2015-02-15;2015-02-15;Erin Ashbrook;Fort Worth;76106;Texas;Central
29473;Medium;40;320.64;13367.82;29.2;0.0;-774.890688;2015-02-15;2015-02-16;Katrina Willman;Orange;7050;New Jersey;East
32292;Low;1;11.55;13.53;2.36;0.07;-6.73;2015-02-15;2015-02-17;Ben Peterman;Tiverton;2878;Rhode Island;East
54371;Not Specified;7;16.74;118.63;5.08;0.05;6.2985;2015-02-15;2015-02-17;Toby Knight;Tallahassee;32303;Florida;South
29473;Medium;31;7.99;206.2865;5.03;0.05;-111.98;2015-02-15;2015-02-17;Katrina Willman;Westbrook;4092;Maine;East
32292;Low;49;115.99;5008.761;5.99;0.04;1601.64;2015-02-15;2015-02-22;Ben Peterman;Laconia;3246;New Hampshire;East
31106;Low;37;2.61;101.9;0.5;0.0;40.52;2015-02-16;2015-02-16;Nick Crebassa;Houma;70364;Louisiana;South
14212;Critical;4;6.24;31.18;5.22;0.0;-17.16;2015-02-16;2015-02-17;Cyma Kinney;Vancouver;98661;Washington;West
31106;Low;45;5.68;259.17;3.6;0.01;-57.33;2015-02-16;2015-02-18;Nick Crebassa;Houma;70364;Louisiana;South
14212;Critical;8;2.61;21.99;0.5;0.02;4.63;2015-02-16;2015-02-18;Cyma Kinney;Walla Walla;99362;Washington;West
31106;Low;7;25.13;187.33;9.87;0.03;66.47;2015-02-16;2015-02-21;Nick Crebassa;Houma;70364;Louisiana;South
31106;Low;43;125.99;4697.032;5.63;0.0;1263.006;2015-02-16;2015-02-23;Nick Crebassa;Kenner;70065;Louisiana;South
24775;Critical;6;14.58;96.21;57.4;0.06;-19.34;2015-02-17;2015-02-18;Tracy Blumstein;Columbia;29203;South Carolina;South
14240;High;24;2.78;68.88;1.49;0.0;1.309;2015-02-17;2015-02-18;Ralph Kennedy;Kalamazoo;49001;Michigan;Central
40065;High;4;20.99;76.8655;0.99;0.04;-54.505;2015-02-17;2015-02-18;Craig Leslie;Salt Lake City;84106;Utah;West
40065;High;49;449.99;21141.07;24.49;0.06;6225.36;2015-02-17;2015-02-18;Craig Leslie;Salt Lake City;84106;Utah;West
24775;Critical;15;100.98;1616.66;56.22;0.0;112.58;2015-02-17;2015-02-19;Tracy Blumstein;Columbia;29203;South Carolina;South
40067;Low;38;65.99;2157.3085;5.31;0.0;519.246;2015-02-17;2015-02-19;Alan Barnes;Streamwood;60107;Illinois;Central
4391;High;20;155.99;2592.432;3.9;0.06;428.472;2015-02-17;2015-02-19;Eugene Moren;Aurora;80013;Colorado;West
801;Critical;20;2.74;59.85;3.5;0.03;-47.41;2015-02-17;2015-02-20;Thais Sissman;Poinciana;34759;Florida;South
40673;Low;14;10.94;157.49;1.39;0.02;62.54;2015-02-17;2015-02-22;Art Foster;Lakewood;80232;Colorado;West
41830;Low;42;120.97;5361.08;26.3;0.0;1841.92;2015-02-17;2015-02-24;Deirdre Greer;Centereach;11720;New York;East
52003;Low;2;55.99;93.3385;5.0;0.1;-300.388;2015-02-18;2015-02-18;Charles Crestani;Santa Maria;93454;California;West
42115;Critical;21;31.78;673.92;1.99;0.01;224.71;2015-02-18;2015-02-18;Ed Braxton;Yuma;85364;Arizona;West
32192;Not Specified;4;45.99;159.256;2.5;0.03;-171.171;2015-02-18;2015-02-18;Brooke Gillingham;Redmond;97756;Oregon;West
37123;High;50;15.23;794.58;27.75;0.05;11.65095;2015-02-18;2015-02-19;Lena Radford;Berea;44017;Ohio;East
37445;High;37;60.22;2180.23;3.5;0.05;660.25;2015-02-18;2015-02-19;Anthony O'Donnell;Louisville;80027;Colorado;West
42115;Critical;19;28.28;540.56;13.99;0.02;-93.46;2015-02-18;2015-02-19;Ed Braxton;Yuma;85364;Arizona;West
12418;Not Specified;38;7.98;299.01;6.5;0.09;-142.86;2015-02-18;2015-02-20;Ed Braxton;Tempe;85281;Arizona;West
52003;Low;11;212.6;1884.208;110.2;0.04;-776.72;2015-02-18;2015-02-25;Charles Crestani;Santa Maria;93454;California;West
12711;Critical;32;43.98;1486.72;8.99;0.0;294.81;2015-02-19;2015-02-20;Sung Shariari;Monroe;71203;Louisiana;South
12711;Critical;45;12.98;558.04;3.14;0.05;40.32;2015-02-19;2015-02-20;Sung Shariari;New Iberia;70560;Louisiana;South
39075;Not Specified;50;10.35;512.33;0.99;0.01;250.66;2015-02-19;2015-02-20;Quincy Jones;Roswell;88201;New Mexico;West
5860;Not Specified;12;4.84;56.73;0.71;0.09;8.33;2015-02-19;2015-02-21;Annie Thurman;Logan;84321;Utah;West
26309;Low;42;3.08;128.13;0.99;0.09;32.53;2015-02-19;2015-02-21;Alan Dominguez;Redmond;98052;Washington;West
1057;Critical;41;8.46;341.36;3.62;0.09;-52.48;2015-02-19;2015-02-21;Anthony Witt;Deer Park;77536;Texas;Central
35905;Low;20;1.68;37.4;1.57;0.09;-17.18;2015-02-19;2015-02-24;Deanra Eno;South Orange;7079;New Jersey;East
6;Not Specified;2;2.08;6.93;2.56;0.01;-4.64;2015-02-20;2015-02-21;Ruben Dartt;Edmonds;98026;Washington;West
46466;Medium;7;37.93;271.27;13.99;0.05;71.31;2015-02-21;2015-02-22;Matt Hagelstein;Harker Heights;76543;Texas;Central
35392;High;9;6.48;70.88;9.68;0.01;-50.2;2015-02-23;2015-02-23;Erin Mull;Bessemer;35020;Alabama;South
41921;Medium;29;11.58;337.38;6.97;0.04;-5.45;2015-02-23;2015-02-24;Katharine Harms;Alamogordo;88310;New Mexico;West
51239;Low;48;85.29;4046.25;60.0;0.09;-1296.93;2015-02-23;2015-02-25;Katharine Harms;Albuquerque;87105;New Mexico;West
8388;Low;39;7.59;290.3;4.0;0.07;25.16;2015-02-23;2015-02-25;Olvera Toch;Kenosha;53142;Wisconsin;Central
9281;Critical;31;6.48;199.8;6.81;0.08;-96.59;2015-02-23;2015-02-25;Alan Hwang;Port Arthur;77642;Texas;Central
8388;Low;37;11.7;434.11;5.63;0.02;24.854;2015-02-23;2015-02-25;Olvera Toch;La Crosse;54601;Wisconsin;Central
8388;Low;42;6.98;288.9;1.6;0.02;96.34;2015-02-23;2015-02-25;Olvera Toch;La Crosse;54601;Wisconsin;Central
9281;Critical;24;2.78;68.97;0.97;0.02;0.77;2015-02-23;2015-02-25;Alan Hwang;Port Arthur;77642;Texas;Central
41921;Medium;32;500.98;16313.51;26.0;0.04;4860.73;2015-02-23;2015-02-26;Katharine Harms;Alamogordo;88310;New Mexico;West
40132;Low;36;124.49;4698.5;51.94;0.04;-219.375;2015-02-23;2015-02-28;Hunter Glantz;Downers Grove;60516;Illinois;Central
40132;Low;26;50.98;1363.0;14.19;0.04;149.83;2015-02-23;2015-02-28;Hunter Glantz;Downers Grove;60516;Illinois;Central
40132;Low;16;22.38;347.47;15.1;0.09;-86.204;2015-02-23;2015-03-02;Hunter Glantz;East Saint Louis;62205;Illinois;Central
11776;Low;40;1.26;57.24;0.7;0.04;-14.1;2015-02-24;2015-02-24;Christina Vanderzanden;Newton;50208;Iowa;Central
13668;Critical;42;6.24;282.61;5.22;0.02;-106.36;2015-02-24;2015-02-26;Jill Fjeld;Palm Springs;92262;California;West
25314;High;43;205.99;7679.512;5.0;0.0;2307.42;2015-02-24;2015-02-26;Nick Crebassa;Houma;70364;Louisiana;South
25637;Not Specified;12;259.71;2409.424;66.67;0.1;50.95;2015-02-25;2015-02-27;Erin Mull;Bessemer;35020;Alabama;South
53221;Not Specified;29;15.68;433.44;3.73;0.1;147.46;2015-02-26;2015-02-27;Art Ferguson;Rochester;55901;Minnesota;Central
57157;Critical;18;10.98;203.57;3.99;0.01;-4.84;2015-02-26;2015-02-28;Maya Herman;Roswell;30076;Georgia;South
59075;Low;38;11.19;425.91;5.03;0.02;55.06;2015-02-26;2015-02-28;David Smith;Highland Village;75067;Texas;Central
53026;Low;35;9.31;322.82;3.98;0.05;-17.58;2015-02-26;2015-03-03;Adrian Shami;Redmond;98052;Washington;West
59075;Low;4;4.77;21.84;2.39;0.02;-25.31;2015-02-26;2015-03-05;David Smith;West Scarborough;4070;Maine;East
19332;High;46;179.29;8246.86;29.21;0.06;-433.290143;2015-02-27;2015-02-28;Barry Gonzalez;Parkville;21234;Maryland;East
56261;Critical;43;376.13;16886.76;85.63;0.02;483.95;2015-02-27;2015-02-28;Paul Van Hugh;Menlo Park;94025;California;West
50721;High;33;304.99;9758.7;19.99;0.04;3793.703;2015-02-27;2015-02-28;Jennifer Halladay;Broken Arrow;74012;Oklahoma;Central
1282;Not Specified;10;2.78;29.41;1.34;0.01;-2.06;2015-02-27;2015-02-28;Emily Grady;Prairie Village;66202;Kansas;Central
1282;Not Specified;26;31.78;892.38;1.99;0.0;366.48;2015-02-27;2015-02-28;Emily Grady;Prairie Village;66202;Kansas;Central
49954;Critical;36;65.99;1921.1275;8.99;0.08;248.58;2015-02-27;2015-02-28;Claire Good;Tigard;97224;Oregon;West
36257;High;43;20.89;894.51;1.99;0.08;294.21;2015-02-27;2015-02-28;Phillina Ober;Auburn;98002;Washington;West
7653;Medium;32;48.04;1425.06;5.09;0.1;597.31;2015-02-27;2015-03-01;Jill Stevenson;Deland;32720;Florida;South
18950;Low;33;90.97;3008.5;14.0;0.05;1101.9;2015-02-27;2015-03-04;Barry Gonzalez;Parkville;21234;Maryland;East
59204;Medium;25;5.8;151.75;5.59;0.04;-66.24;2015-02-28;2015-03-01;Corey Catlett;Searcy;72143;Arkansas;South
59204;Medium;8;31.74;250.29;12.62;0.1;-9.315;2015-02-28;2015-03-01;Corey Catlett;Oceanside;92054;California;West
59204;Medium;7;37.94;251.59;5.08;0.09;39.23;2015-02-28;2015-03-01;Corey Catlett;Oceanside;92054;California;West
56358;Not Specified;1;5.89;11.7;5.57;0.0;-8.06;2015-03-01;2015-03-03;Anne McFarland;Pico Rivera;90660;California;West
33606;High;46;8.75;410.03;8.54;0.05;-138.39;2015-03-01;2015-03-03;Theresa Swint;Port Chester;10573;New York;East
8035;Medium;7;14.42;104.38;6.75;0.07;-24.2;2015-03-01;2015-03-03;Don Weiss;Bethel Park;15102;Pennsylvania;East
45317;Low;28;34.23;961.06;5.02;0.05;361.82;2015-03-01;2015-03-08;Trudy Schmidt;Redford;48239;Michigan;Central
45317;Low;36;39.24;1435.95;1.99;0.05;486.9;2015-03-01;2015-03-08;Trudy Schmidt;Redford;48239;Michigan;Central
58917;High;3;21.98;62.88;2.87;0.09;-25.96;2015-03-02;2015-03-02;John Stevenson;Hempstead;11550;New York;East
47042;Critical;45;35.99;1375.3765;3.3;0.03;592.218;2015-03-02;2015-03-03;Maria Bertelson;Independence;64055;MO;Central
58917;High;27;499.99;14300.26;24.49;0.01;6279.18;2015-03-02;2015-03-03;John Stevenson;Hempstead;11550;New York;East
21478;Low;16;25.38;423.07;8.99;0.01;126.95;2015-03-02;2015-03-04;Keith Dawkins;North Little Rock;72113;Arkansas;South
50564;High;30;387.99;11041.42;19.99;0.07;4456.2525;2015-03-02;2015-03-04;Julie Prescott;Webster Groves;63119;MO;Central
21478;Low;33;48.04;1602.21;5.79;0.05;728.49;2015-03-02;2015-03-06;Keith Dawkins;North Little Rock;72113;Arkansas;South
384;Low;50;146.05;7666.04;80.2;0.02;-1820.84;2015-03-02;2015-03-09;Sonia Cooley;Bend;97701;Oregon;West
56967;Low;17;83.1;1383.9;6.13;0.05;311.58;2015-03-02;2015-03-09;Ken Brennan;Mount Lebanon;15228;Pennsylvania;East
27392;Low;37;150.98;5753.85;13.99;0.0;2509.52;2015-03-02;2015-03-11;Frank Price;Chicago;60623;Illinois;Central
